big_clustering_00000000,1
big_clustering_00000001,2
big_clustering_00000002,1
big_clustering_00000003,3
big_clustering_00000004,1
big_clustering_00000005,1
big_clustering_00000006,3
big_clustering_00000007,1
big_clustering_00000008,4
big_clustering_00000009,5
big_clustering_00000010,1
big_clustering_00000011,1
big_clustering_00000012,6
big_clustering_00000013,1
big_clustering_00000014,1
big_clustering_00000015,3
big_clustering_00000016,1
big_clustering_00000017,5
big_clustering_00000018,1
big_clustering_00000019,1
big_clustering_00000020,1
big_clustering_00000021,1
big_clustering_00000022,1
big_clustering_00000023,3
big_clustering_00000024,3
big_clustering_00000025,1
big_clustering_00000026,1
big_clustering_00000027,1
big_clustering_00000028,1
big_clustering_00000029,1
big_clustering_00000030,1
big_clustering_00000031,1
big_clustering_00000032,1
big_clustering_00000033,1
big_clustering_00000034,1
big_clustering_00000035,1
big_clustering_00000036,1
big_clustering_00000037,1
big_clustering_00000038,1
big_clustering_00000039,1
big_clustering_00000040,1
big_clustering_00000041,1
big_clustering_00000042,1
big_clustering_00000043,1
big_clustering_00000044,1
big_clustering_00000045,1
big_clustering_00000046,1
big_clustering_00000047,1
big_clustering_00000048,1
big_clustering_00000049,1
big_clustering_00000050,1
big_clustering_00000051,1
big_clustering_00000052,1
big_clustering_00000053,1
big_clustering_00000054,1
big_clustering_00000055,1
big_clustering_00000056,1
big_clustering_00000057,1
big_clustering_00000058,1
big_clustering_00000059,1
big_clustering_00000060,1
big_clustering_00000061,1
big_clustering_00000062,1
big_clustering_00000063,1
big_clustering_00000064,1
big_clustering_00000065,1
big_clustering_00000066,1
big_clustering_00000067,1
big_clustering_00000068,1
big_clustering_00000069,1
big_clustering_00000070,1
big_clustering_00000071,1
big_clustering_00000072,1
big_clustering_00000073,1
big_clustering_00000074,1
big_clustering_00000075,1
big_clustering_00000076,1
big_clustering_00000077,1
big_clustering_00000078,1
big_clustering_00000079,1
big_clustering_00000080,1
big_clustering_00000081,1
big_clustering_00000082,1
big_clustering_00000083,1
big_clustering_00000084,1
big_clustering_00000085,1
big_clustering_00000086,1
big_clustering_00000087,1
big_clustering_00000088,1
big_clustering_00000089,1
big_clustering_00000090,1
big_clustering_00000091,1
big_clustering_00000092,1
big_clustering_00000093,1
big_clustering_00000094,1
big_clustering_00000095,1
big_clustering_00000096,1
big_clustering_00000097,1
big_clustering_00000098,1
big_clustering_00000099,1
big_clustering_00000100,1
big_clustering_00000101,1
big_clustering_00000102,1
big_clustering_00000103,1
big_clustering_00000104,1
big_clustering_00000105,1
big_clustering_00000106,1
big_clustering_00000107,1
big_clustering_00000108,1
big_clustering_00000109,1
big_clustering_00000110,1
big_clustering_00000111,1
big_clustering_00000112,3
big_clustering_00000113,1
big_clustering_00000114,1
big_clustering_00000115,1
big_clustering_00000116,1
big_clustering_00000117,1
big_clustering_00000118,1
big_clustering_00000119,1
big_clustering_00000120,1
big_clustering_00000121,1
big_clustering_00000122,1
big_clustering_00000123,1
big_clustering_00000124,3
big_clustering_00000125,1
big_clustering_00000126,1
big_clustering_00000127,1
big_clustering_00000128,1
big_clustering_00000129,1
big_clustering_00000130,1
big_clustering_00000131,1
big_clustering_00000132,1
big_clustering_00000133,1
big_clustering_00000134,1
big_clustering_00000135,1
big_clustering_00000136,1
big_clustering_00000137,1
big_clustering_00000138,1
big_clustering_00000139,3
big_clustering_00000140,1
big_clustering_00000141,1
big_clustering_00000142,1
big_clustering_00000143,1
big_clustering_00000144,1
big_clustering_00000145,1
big_clustering_00000146,1
big_clustering_00000147,1
big_clustering_00000148,1
big_clustering_00000149,1
big_clustering_00000150,1
big_clustering_00000151,1
big_clustering_00000152,1
big_clustering_00000153,1
big_clustering_00000154,1
big_clustering_00000155,3
big_clustering_00000156,1
big_clustering_00000157,1
big_clustering_00000158,1
big_clustering_00000159,7
big_clustering_00000160,1
big_clustering_00000161,1
big_clustering_00000162,1
big_clustering_00000163,1
big_clustering_00000164,1
big_clustering_00000165,1
big_clustering_00000166,1
big_clustering_00000167,1
big_clustering_00000168,1
big_clustering_00000169,1
big_clustering_00000170,5
big_clustering_00000171,1
big_clustering_00000172,1
big_clustering_00000173,1
big_clustering_00000174,1
big_clustering_00000175,1
big_clustering_00000176,1
big_clustering_00000177,1
big_clustering_00000178,1
big_clustering_00000179,1
big_clustering_00000180,1
big_clustering_00000181,1
big_clustering_00000182,1
big_clustering_00000183,1
big_clustering_00000184,1
big_clustering_00000185,1
big_clustering_00000186,1
big_clustering_00000187,1
big_clustering_00000188,1
big_clustering_00000189,3
big_clustering_00000190,3
big_clustering_00000191,1
big_clustering_00000192,3
big_clustering_00000193,1
big_clustering_00000194,3
big_clustering_00000195,1
big_clustering_00000196,5
big_clustering_00000197,1
big_clustering_00000198,1
big_clustering_00000199,3
big_clustering_00000200,1
big_clustering_00000201,1
big_clustering_00000202,3
big_clustering_00000203,1
big_clustering_00000204,1
big_clustering_00000205,1
big_clustering_00000206,1
big_clustering_00000207,1
big_clustering_00000208,3
big_clustering_00000209,1
big_clustering_00000210,1
big_clustering_00000211,1
big_clustering_00000212,3
big_clustering_00000213,1
big_clustering_00000214,3
big_clustering_00000215,2
big_clustering_00000216,3
big_clustering_00000217,3
big_clustering_00000218,3
big_clustering_00000219,3
big_clustering_00000220,3
big_clustering_00000221,3
big_clustering_00000222,3
big_clustering_00000223,1
big_clustering_00000224,3
big_clustering_00000225,3
big_clustering_00000226,3
big_clustering_00000227,3
big_clustering_00000228,3
big_clustering_00000229,3
big_clustering_00000230,8
big_clustering_00000231,1
big_clustering_00000232,3
big_clustering_00000233,3
big_clustering_00000234,3
big_clustering_00000235,3
big_clustering_00000236,3
big_clustering_00000237,3
big_clustering_00000238,3
big_clustering_00000239,3
big_clustering_00000240,3
big_clustering_00000241,3
big_clustering_00000242,3
big_clustering_00000243,3
big_clustering_00000244,9
big_clustering_00000245,5
big_clustering_00000246,3
big_clustering_00000247,3
big_clustering_00000248,3
big_clustering_00000249,2
big_clustering_00000250,3
big_clustering_00000251,3
big_clustering_00000252,5
big_clustering_00000253,3
big_clustering_00000254,3
big_clustering_00000255,3
big_clustering_00000256,3
big_clustering_00000257,5
big_clustering_00000258,2
big_clustering_00000259,3
big_clustering_00000260,5
big_clustering_00000261,3
big_clustering_00000262,5
big_clustering_00000263,3
big_clustering_00000264,6
big_clustering_00000265,3
big_clustering_00000266,3
big_clustering_00000267,2
big_clustering_00000268,2
big_clustering_00000269,3
big_clustering_00000270,3
big_clustering_00000271,2
big_clustering_00000272,8
big_clustering_00000273,3
big_clustering_00000274,10
big_clustering_00000275,8
big_clustering_00000276,3
big_clustering_00000277,11
big_clustering_00000278,3
big_clustering_00000279,8
big_clustering_00000280,2
big_clustering_00000281,3
big_clustering_00000282,11
big_clustering_00000283,5
big_clustering_00000284,3
big_clustering_00000285,12
big_clustering_00000286,13
big_clustering_00000287,3
big_clustering_00000288,7
big_clustering_00000289,10
big_clustering_00000290,9
big_clustering_00000291,3
big_clustering_00000292,8
big_clustering_00000293,3
big_clustering_00000294,5
big_clustering_00000295,3
big_clustering_00000296,5
big_clustering_00000297,14
big_clustering_00000298,3
big_clustering_00000299,5
big_clustering_00000300,9
big_clustering_00000301,3
big_clustering_00000302,7
big_clustering_00000303,7
big_clustering_00000304,15
big_clustering_00000305,8
big_clustering_00000306,2
big_clustering_00000307,16
big_clustering_00000308,13
big_clustering_00000309,4
big_clustering_00000310,10
big_clustering_00000311,11
big_clustering_00000312,7
big_clustering_00000313,9
big_clustering_00000314,5
big_clustering_00000315,7
big_clustering_00000316,5
big_clustering_00000317,8
big_clustering_00000318,5
big_clustering_00000319,13
big_clustering_00000320,7
big_clustering_00000321,13
big_clustering_00000322,12
big_clustering_00000323,10
big_clustering_00000324,8
big_clustering_00000325,10
big_clustering_00000326,17
big_clustering_00000327,9
big_clustering_00000328,8
big_clustering_00000329,12
big_clustering_00000330,7
big_clustering_00000331,7
big_clustering_00000332,8
big_clustering_00000333,10
big_clustering_00000334,12
big_clustering_00000335,11
big_clustering_00000336,13
big_clustering_00000337,10
big_clustering_00000338,14
big_clustering_00000339,12
big_clustering_00000340,18
big_clustering_00000341,5
big_clustering_00000342,11
big_clustering_00000343,12
big_clustering_00000344,10
big_clustering_00000345,16
big_clustering_00000346,4
big_clustering_00000347,11
big_clustering_00000348,14
big_clustering_00000349,13
big_clustering_00000350,11
big_clustering_00000351,17
big_clustering_00000352,7
big_clustering_00000353,17
big_clustering_00000354,5
big_clustering_00000355,14
big_clustering_00000356,12
big_clustering_00000357,19
big_clustering_00000358,10
big_clustering_00000359,12
big_clustering_00000360,10
big_clustering_00000361,4
big_clustering_00000362,18
big_clustering_00000363,13
big_clustering_00000364,4
big_clustering_00000365,12
big_clustering_00000366,4
big_clustering_00000367,11
big_clustering_00000368,20
big_clustering_00000369,14
big_clustering_00000370,4
big_clustering_00000371,14
big_clustering_00000372,13
big_clustering_00000373,13
big_clustering_00000374,13
big_clustering_00000375,13
big_clustering_00000376,13
big_clustering_00000377,19
big_clustering_00000378,18
big_clustering_00000379,20
big_clustering_00000380,14
big_clustering_00000381,10
big_clustering_00000382,13
big_clustering_00000383,13
big_clustering_00000384,13
big_clustering_00000385,11
big_clustering_00000386,11
big_clustering_00000387,13
big_clustering_00000388,14
big_clustering_00000389,18
big_clustering_00000390,10
big_clustering_00000391,13
big_clustering_00000392,14
big_clustering_00000393,13
big_clustering_00000394,16
big_clustering_00000395,13
big_clustering_00000396,11
big_clustering_00000397,14
big_clustering_00000398,14
big_clustering_00000399,13
big_clustering_00000400,14
big_clustering_00000401,10
big_clustering_00000402,11
big_clustering_00000403,14
big_clustering_00000404,21
big_clustering_00000405,10
big_clustering_00000406,21
big_clustering_00000407,18
big_clustering_00000408,13
big_clustering_00000409,14
big_clustering_00000410,14
big_clustering_00000411,12
big_clustering_00000412,18
big_clustering_00000413,13
big_clustering_00000414,16
big_clustering_00000415,14
big_clustering_00000416,11
big_clustering_00000417,13
big_clustering_00000418,17
big_clustering_00000419,22
big_clustering_00000420,13
big_clustering_00000421,20
big_clustering_00000422,15
big_clustering_00000423,21
big_clustering_00000424,20
big_clustering_00000425,20
big_clustering_00000426,14
big_clustering_00000427,13
big_clustering_00000428,4
big_clustering_00000429,13
big_clustering_00000430,13
big_clustering_00000431,13
big_clustering_00000432,17
big_clustering_00000433,11
big_clustering_00000434,13
big_clustering_00000435,20
big_clustering_00000436,14
big_clustering_00000437,13
big_clustering_00000438,20
big_clustering_00000439,14
big_clustering_00000440,13
big_clustering_00000441,20
big_clustering_00000442,21
big_clustering_00000443,18
big_clustering_00000444,6
big_clustering_00000445,14
big_clustering_00000446,21
big_clustering_00000447,13
big_clustering_00000448,14
big_clustering_00000449,14
big_clustering_00000450,13
big_clustering_00000451,17
big_clustering_00000452,19
big_clustering_00000453,17
big_clustering_00000454,14
big_clustering_00000455,17
big_clustering_00000456,18
big_clustering_00000457,22
big_clustering_00000458,20
big_clustering_00000459,18
big_clustering_00000460,19
big_clustering_00000461,21
big_clustering_00000462,13
big_clustering_00000463,16
big_clustering_00000464,13
big_clustering_00000465,15
big_clustering_00000466,22
big_clustering_00000467,21
big_clustering_00000468,19
big_clustering_00000469,18
big_clustering_00000470,22
big_clustering_00000471,21
big_clustering_00000472,14
big_clustering_00000473,17
big_clustering_00000474,13
big_clustering_00000475,10
big_clustering_00000476,6
big_clustering_00000477,21
big_clustering_00000478,20
big_clustering_00000479,17
big_clustering_00000480,13
big_clustering_00000481,13
big_clustering_00000482,17
big_clustering_00000483,13
big_clustering_00000484,22
big_clustering_00000485,20
big_clustering_00000486,13
big_clustering_00000487,14
big_clustering_00000488,20
big_clustering_00000489,13
big_clustering_00000490,15
big_clustering_00000491,13
big_clustering_00000492,6
big_clustering_00000493,6
big_clustering_00000494,19
big_clustering_00000495,6
big_clustering_00000496,21
big_clustering_00000497,17
big_clustering_00000498,21
big_clustering_00000499,22
big_clustering_00000500,14
big_clustering_00000501,18
big_clustering_00000502,17
big_clustering_00000503,6
big_clustering_00000504,21
big_clustering_00000505,6
big_clustering_00000506,15
big_clustering_00000507,14
big_clustering_00000508,17
big_clustering_00000509,19
big_clustering_00000510,22
big_clustering_00000511,17
big_clustering_00000512,19
big_clustering_00000513,17
big_clustering_00000514,6
big_clustering_00000515,15
big_clustering_00000516,6
big_clustering_00000517,15
big_clustering_00000518,21
big_clustering_00000519,17
big_clustering_00000520,18
big_clustering_00000521,6
big_clustering_00000522,17
big_clustering_00000523,17
big_clustering_00000524,6
big_clustering_00000525,6
big_clustering_00000526,23
big_clustering_00000527,17
big_clustering_00000528,6
big_clustering_00000529,6
big_clustering_00000530,19
big_clustering_00000531,17
big_clustering_00000532,15
big_clustering_00000533,15
big_clustering_00000534,17
big_clustering_00000535,22
big_clustering_00000536,17
big_clustering_00000537,17
big_clustering_00000538,6
big_clustering_00000539,17
big_clustering_00000540,6
big_clustering_00000541,19
big_clustering_00000542,15
big_clustering_00000543,19
big_clustering_00000544,15
big_clustering_00000545,6
big_clustering_00000546,19
big_clustering_00000547,17
big_clustering_00000548,18
big_clustering_00000549,22
big_clustering_00000550,6
big_clustering_00000551,19
big_clustering_00000552,19
big_clustering_00000553,22
big_clustering_00000554,19
big_clustering_00000555,6
big_clustering_00000556,6
big_clustering_00000557,18
big_clustering_00000558,24
big_clustering_00000559,18
big_clustering_00000560,6
big_clustering_00000561,19
big_clustering_00000562,18
big_clustering_00000563,18
big_clustering_00000564,17
big_clustering_00000565,17
big_clustering_00000566,22
big_clustering_00000567,18
big_clustering_00000568,19
big_clustering_00000569,19
big_clustering_00000570,17
big_clustering_00000571,6
big_clustering_00000572,6
big_clustering_00000573,25
big_clustering_00000574,19
big_clustering_00000575,6
big_clustering_00000576,17
big_clustering_00000577,19
big_clustering_00000578,17
big_clustering_00000579,22
big_clustering_00000580,19
big_clustering_00000581,21
big_clustering_00000582,15
big_clustering_00000583,6
big_clustering_00000584,24
big_clustering_00000585,25
big_clustering_00000586,24
big_clustering_00000587,19
big_clustering_00000588,15
big_clustering_00000589,22
big_clustering_00000590,15
big_clustering_00000591,19
big_clustering_00000592,17
big_clustering_00000593,6
big_clustering_00000594,18
big_clustering_00000595,15
big_clustering_00000596,17
big_clustering_00000597,26
big_clustering_00000598,19
big_clustering_00000599,6
big_clustering_00000600,6
big_clustering_00000601,19
big_clustering_00000602,22
big_clustering_00000603,6
big_clustering_00000604,17
big_clustering_00000605,17
big_clustering_00000606,18
big_clustering_00000607,23
big_clustering_00000608,18
big_clustering_00000609,6
big_clustering_00000610,6
big_clustering_00000611,19
big_clustering_00000612,15
big_clustering_00000613,15
big_clustering_00000614,22
big_clustering_00000615,26
big_clustering_00000616,17
big_clustering_00000617,6
big_clustering_00000618,19
big_clustering_00000619,19
big_clustering_00000620,22
big_clustering_00000621,17
big_clustering_00000622,19
big_clustering_00000623,24
big_clustering_00000624,22
big_clustering_00000625,15
big_clustering_00000626,15
big_clustering_00000627,18
big_clustering_00000628,18
big_clustering_00000629,22
big_clustering_00000630,19
big_clustering_00000631,19
big_clustering_00000632,15
big_clustering_00000633,19
big_clustering_00000634,19
big_clustering_00000635,19
big_clustering_00000636,18
big_clustering_00000637,15
big_clustering_00000638,26
big_clustering_00000639,17
big_clustering_00000640,19
big_clustering_00000641,23
big_clustering_00000642,26
big_clustering_00000643,19
big_clustering_00000644,24
big_clustering_00000645,18
big_clustering_00000646,17
big_clustering_00000647,19
big_clustering_00000648,17
big_clustering_00000649,15
big_clustering_00000650,24
big_clustering_00000651,26
big_clustering_00000652,22
big_clustering_00000653,22
big_clustering_00000654,15
big_clustering_00000655,15
big_clustering_00000656,24
big_clustering_00000657,24
big_clustering_00000658,23
big_clustering_00000659,15
big_clustering_00000660,26
big_clustering_00000661,26
big_clustering_00000662,24
big_clustering_00000663,24
big_clustering_00000664,23
big_clustering_00000665,22
big_clustering_00000666,17
big_clustering_00000667,19
big_clustering_00000668,6
big_clustering_00000669,6
big_clustering_00000670,23
big_clustering_00000671,22
big_clustering_00000672,6
big_clustering_00000673,23
big_clustering_00000674,19
big_clustering_00000675,22
big_clustering_00000676,15
big_clustering_00000677,15
big_clustering_00000678,19
big_clustering_00000679,22
big_clustering_00000680,21
big_clustering_00000681,22
big_clustering_00000682,19
big_clustering_00000683,22
big_clustering_00000684,19
big_clustering_00000685,26
big_clustering_00000686,22
big_clustering_00000687,24
big_clustering_00000688,19
big_clustering_00000689,22
big_clustering_00000690,23
big_clustering_00000691,23
big_clustering_00000692,26
big_clustering_00000693,24
big_clustering_00000694,19
big_clustering_00000695,24
big_clustering_00000696,27
big_clustering_00000697,19
big_clustering_00000698,19
big_clustering_00000699,25
big_clustering_00000700,26
big_clustering_00000701,26
big_clustering_00000702,25
big_clustering_00000703,24
big_clustering_00000704,17
big_clustering_00000705,26
big_clustering_00000706,23
big_clustering_00000707,22
big_clustering_00000708,22
big_clustering_00000709,26
big_clustering_00000710,22
big_clustering_00000711,15
big_clustering_00000712,25
big_clustering_00000713,26
big_clustering_00000714,27
big_clustering_00000715,6
big_clustering_00000716,23
big_clustering_00000717,18
big_clustering_00000718,22
big_clustering_00000719,26
big_clustering_00000720,19
big_clustering_00000721,26
big_clustering_00000722,19
big_clustering_00000723,19
big_clustering_00000724,26
big_clustering_00000725,23
big_clustering_00000726,25
big_clustering_00000727,22
big_clustering_00000728,19
big_clustering_00000729,22
big_clustering_00000730,24
big_clustering_00000731,23
big_clustering_00000732,28
big_clustering_00000733,6
big_clustering_00000734,28
big_clustering_00000735,19
big_clustering_00000736,24
big_clustering_00000737,26
big_clustering_00000738,19
big_clustering_00000739,24
big_clustering_00000740,6
big_clustering_00000741,25
big_clustering_00000742,29
big_clustering_00000743,22
big_clustering_00000744,19
big_clustering_00000745,25
big_clustering_00000746,26
big_clustering_00000747,19
big_clustering_00000748,24
big_clustering_00000749,23
big_clustering_00000750,29
big_clustering_00000751,23
big_clustering_00000752,19
big_clustering_00000753,27
big_clustering_00000754,29
big_clustering_00000755,26
big_clustering_00000756,22
big_clustering_00000757,24
big_clustering_00000758,30
big_clustering_00000759,22
big_clustering_00000760,26
big_clustering_00000761,22
big_clustering_00000762,26
big_clustering_00000763,22
big_clustering_00000764,25
big_clustering_00000765,23
big_clustering_00000766,23
big_clustering_00000767,23
big_clustering_00000768,23
big_clustering_00000769,23
big_clustering_00000770,24
big_clustering_00000771,30
big_clustering_00000772,26
big_clustering_00000773,26
big_clustering_00000774,26
big_clustering_00000775,30
big_clustering_00000776,25
big_clustering_00000777,27
big_clustering_00000778,24
big_clustering_00000779,19
big_clustering_00000780,22
big_clustering_00000781,25
big_clustering_00000782,17
big_clustering_00000783,23
big_clustering_00000784,19
big_clustering_00000785,23
big_clustering_00000786,25
big_clustering_00000787,22
big_clustering_00000788,29
big_clustering_00000789,25
big_clustering_00000790,26
big_clustering_00000791,19
big_clustering_00000792,26
big_clustering_00000793,24
big_clustering_00000794,25
big_clustering_00000795,26
big_clustering_00000796,26
big_clustering_00000797,25
big_clustering_00000798,22
big_clustering_00000799,22
big_clustering_00000800,22
big_clustering_00000801,23
big_clustering_00000802,23
big_clustering_00000803,26
big_clustering_00000804,28
big_clustering_00000805,24
big_clustering_00000806,24
big_clustering_00000807,24
big_clustering_00000808,30
big_clustering_00000809,22
big_clustering_00000810,26
big_clustering_00000811,24
big_clustering_00000812,28
big_clustering_00000813,19
big_clustering_00000814,23
big_clustering_00000815,27
big_clustering_00000816,25
big_clustering_00000817,23
big_clustering_00000818,28
big_clustering_00000819,26
big_clustering_00000820,28
big_clustering_00000821,27
big_clustering_00000822,29
big_clustering_00000823,24
big_clustering_00000824,26
big_clustering_00000825,25
big_clustering_00000826,25
big_clustering_00000827,31
big_clustering_00000828,19
big_clustering_00000829,22
big_clustering_00000830,22
big_clustering_00000831,27
big_clustering_00000832,31
big_clustering_00000833,23
big_clustering_00000834,19
big_clustering_00000835,22
big_clustering_00000836,29
big_clustering_00000837,25
big_clustering_00000838,30
big_clustering_00000839,22
big_clustering_00000840,31
big_clustering_00000841,22
big_clustering_00000842,23
big_clustering_00000843,26
big_clustering_00000844,19
big_clustering_00000845,22
big_clustering_00000846,19
big_clustering_00000847,25
big_clustering_00000848,25
big_clustering_00000849,31
big_clustering_00000850,25
big_clustering_00000851,22
big_clustering_00000852,27
big_clustering_00000853,6
big_clustering_00000854,22
big_clustering_00000855,23
big_clustering_00000856,26
big_clustering_00000857,28
big_clustering_00000858,22
big_clustering_00000859,26
big_clustering_00000860,31
big_clustering_00000861,28
big_clustering_00000862,25
big_clustering_00000863,28
big_clustering_00000864,32
big_clustering_00000865,22
big_clustering_00000866,22
big_clustering_00000867,23
big_clustering_00000868,25
big_clustering_00000869,26
big_clustering_00000870,23
big_clustering_00000871,26
big_clustering_00000872,26
big_clustering_00000873,27
big_clustering_00000874,25
big_clustering_00000875,22
big_clustering_00000876,31
big_clustering_00000877,29
big_clustering_00000878,26
big_clustering_00000879,29
big_clustering_00000880,32
big_clustering_00000881,32
big_clustering_00000882,26
big_clustering_00000883,25
big_clustering_00000884,27
big_clustering_00000885,26
big_clustering_00000886,19
big_clustering_00000887,23
big_clustering_00000888,31
big_clustering_00000889,32
big_clustering_00000890,30
big_clustering_00000891,28
big_clustering_00000892,25
big_clustering_00000893,31
big_clustering_00000894,27
big_clustering_00000895,30
big_clustering_00000896,31
big_clustering_00000897,28
big_clustering_00000898,23
big_clustering_00000899,22
big_clustering_00000900,24
big_clustering_00000901,23
big_clustering_00000902,26
big_clustering_00000903,25
big_clustering_00000904,25
big_clustering_00000905,25
big_clustering_00000906,31
big_clustering_00000907,27
big_clustering_00000908,19
big_clustering_00000909,23
big_clustering_00000910,25
big_clustering_00000911,25
big_clustering_00000912,29
big_clustering_00000913,29
big_clustering_00000914,31
big_clustering_00000915,27
big_clustering_00000916,29
big_clustering_00000917,22
big_clustering_00000918,27
big_clustering_00000919,27
big_clustering_00000920,25
big_clustering_00000921,23
big_clustering_00000922,25
big_clustering_00000923,30
big_clustering_00000924,26
big_clustering_00000925,28
big_clustering_00000926,25
big_clustering_00000927,23
big_clustering_00000928,25
big_clustering_00000929,25
big_clustering_00000930,26
big_clustering_00000931,25
big_clustering_00000932,29
big_clustering_00000933,26
big_clustering_00000934,27
big_clustering_00000935,25
big_clustering_00000936,27
big_clustering_00000937,29
big_clustering_00000938,28
big_clustering_00000939,25
big_clustering_00000940,25
big_clustering_00000941,24
big_clustering_00000942,27
big_clustering_00000943,27
big_clustering_00000944,25
big_clustering_00000945,28
big_clustering_00000946,31
big_clustering_00000947,28
big_clustering_00000948,23
big_clustering_00000949,22
big_clustering_00000950,30
big_clustering_00000951,29
big_clustering_00000952,28
big_clustering_00000953,23
big_clustering_00000954,26
big_clustering_00000955,27
